CustomerKey,CustomerID,CustomerName,CustomerType,PriorityLevel,Channel,FirstOrderDate,GeographyKey
1530,CUST001530,Customer 1530,B2B,Medium,Retail,2022-03-02,8
1531,CUST001531,Customer 1531,B2B,High,Partner,2022-12-29,9
1532,CUST001532,Customer 1532,B2C,Medium,Direct,2023-09-27,11
1533,CUST001533,Customer 1533,B2B,Low,Online,2023-01-15,10
1534,CUST001534,Customer 1534,B2C,High,Direct,2022-07-03,6
1535,CUST001535,Customer 1535,B2B,High,Partner,2023-04-25,12
1536,CUST001536,Customer 1536,B2C,High,Partner,2023-06-28,2
1537,CUST001537,Customer 1537,B2B,High,Direct,2022-11-17,5
1538,CUST001538,Customer 1538,B2C,Medium,Partner,2023-01-05,10
1539,CUST001539,Customer 1539,B2C,Medium,Retail,2022-09-28,6
1540,CUST001540,Customer 1540,B2B,Low,Direct,2023-05-19,1
1541,CUST001541,Customer 1541,B2B,High,Retail,2022-07-13,3
1542,CUST001542,Customer 1542,B2C,Medium,Retail,2022-02-06,12
1543,CUST001543,Customer 1543,B2C,High,Direct,2023-04-24,1
1544,CUST001544,Customer 1544,B2C,Low,Direct,2023-03-29,8
1545,CUST001545,Customer 1545,B2B,Low,Retail,2023-05-20,2
1546,CUST001546,Customer 1546,B2B,High,Partner,2022-12-24,3
1547,CUST001547,Customer 1547,B2C,Low,Retail,2022-06-22,10
1548,CUST001548,Customer 1548,B2B,Medium,Online,2022-01-05,4
1549,CUST001549,Customer 1549,B2B,Medium,Online,2023-05-26,5
1550,CUST001550,Customer 1550,B2B,Medium,Partner,2023-11-29,10
1551,CUST001551,Customer 1551,B2C,High,Online,2022-04-19,2
1552,CUST001552,Customer 1552,B2C,Medium,Partner,2023-04-17,10
1553,CUST001553,Customer 1553,B2B,Medium,Online,2023-11-05,11
1554,CUST001554,Customer 1554,B2C,Medium,Retail,2023-09-30,4
1555,CUST001555,Customer 1555,B2C,Medium,Online,2022-02-19,12
1556,CUST001556,Customer 1556,B2C,High,Direct,2022-03-14,5
1557,CUST001557,Customer 1557,B2B,Medium,Online,2022-07-02,1
1558,CUST001558,Customer 1558,B2B,Medium,Direct,2022-08-02,5
1559,CUST001559,Customer 1559,B2B,High,Partner,2023-10-25,8
1560,CUST001560,Customer 1560,B2C,Low,Retail,2023-03-19,6
1561,CUST001561,Customer 1561,B2B,Medium,Retail,2023-11-13,8
1562,CUST001562,Customer 1562,B2C,Medium,Partner,2023-04-02,10
1563,CUST001563,Customer 1563,B2C,High,Direct,2023-09-07,13
1564,CUST001564,Customer 1564,B2B,Medium,Direct,2023-01-13,2
1565,CUST001565,Customer 1565,B2C,Medium,Retail,2022-02-11,11
1566,CUST001566,Customer 1566,B2B,Medium,Online,2023-12-04,5
1567,CUST001567,Customer 1567,B2C,High,Direct,2023-04-25,5
1568,CUST001568,Customer 1568,B2B,Low,Partner,2022-06-02,4
1569,CUST001569,Customer 1569,B2C,Medium,Online,2023-06-20,9
1570,CUST001570,Customer 1570,B2B,Low,Online,2022-03-20,9
1571,CUST001571,Customer 1571,B2C,High,Direct,2023-03-12,11
1572,CUST001572,Customer 1572,B2C,Medium,Partner,2023-08-06,10
1573,CUST001573,Customer 1573,B2B,High,Direct,2022-03-25,3
1574,CUST001574,Customer 1574,B2C,High,Online,2022-07-06,7
1575,CUST001575,Customer 1575,B2C,Medium,Direct,2023-12-23,13
1576,CUST001576,Customer 1576,B2C,Low,Partner,2023-11-18,6
1577,CUST001577,Customer 1577,B2B,High,Online,2022-07-11,12
1578,CUST001578,Customer 1578,B2C,Low,Online,2023-09-11,7
1579,CUST001579,Customer 1579,B2B,High,Direct,2023-07-02,2
1580,CUST001580,Customer 1580,B2B,Low,Direct,2022-01-14,8
1581,CUST001581,Customer 1581,B2C,Low,Direct,2023-12-10,5
1582,CUST001582,Customer 1582,B2C,Low,Direct,2023-09-26,13
1583,CUST001583,Customer 1583,B2B,High,Retail,2022-11-06,1
1584,CUST001584,Customer 1584,B2B,High,Retail,2022-07-15,1
1585,CUST001585,Customer 1585,B2C,Low,Retail,2022-08-03,11
1586,CUST001586,Customer 1586,B2C,Low,Retail,2022-09-05,2
1587,CUST001587,Customer 1587,B2C,High,Direct,2022-11-05,7
1588,CUST001588,Customer 1588,B2B,High,Retail,2022-01-23,12
1589,CUST001589,Customer 1589,B2C,Medium,Direct,2023-12-21,1
1590,CUST001590,Customer 1590,B2B,High,Partner,2023-04-06,10
1591,CUST001591,Customer 1591,B2B,Medium,Online,2023-02-06,2
1592,CUST001592,Customer 1592,B2C,Medium,Direct,2023-10-08,12
1593,CUST001593,Customer 1593,B2C,High,Direct,2023-08-16,7
1594,CUST001594,Customer 1594,B2C,High,Online,2023-05-13,9
1595,CUST001595,Customer 1595,B2C,Low,Partner,2022-01-20,9
1596,CUST001596,Customer 1596,B2C,Low,Direct,2022-03-07,8
1597,CUST001597,Customer 1597,B2C,Low,Partner,2022-04-30,8
1598,CUST001598,Customer 1598,B2C,High,Retail,2023-12-16,5
1599,CUST001599,Customer 1599,B2C,Medium,Direct,2022-07-16,4
1600,CUST001600,Customer 1600,B2B,Low,Partner,2023-06-04,10
1601,CUST001601,Customer 1601,B2C,High,Partner,2023-11-04,12
1602,CUST001602,Customer 1602,B2C,Medium,Partner,2023-12-30,13
1603,CUST001603,Customer 1603,B2B,Low,Retail,2023-04-29,5
1604,CUST001604,Customer 1604,B2B,Low,Direct,2023-12-09,3
1605,CUST001605,Customer 1605,B2B,High,Direct,2022-06-27,2
1606,CUST001606,Customer 1606,B2C,Medium,Retail,2023-03-02,4
1607,CUST001607,Customer 1607,B2B,High,Partner,2023-07-25,5
1608,CUST001608,Customer 1608,B2B,High,Online,2023-01-01,13
1609,CUST001609,Customer 1609,B2C,Medium,Online,2022-03-07,10
1610,CUST001610,Customer 1610,B2B,Low,Retail,2022-08-21,8
1611,CUST001611,Customer 1611,B2C,Medium,Online,2022-09-22,13
1612,CUST001612,Customer 1612,B2C,High,Online,2023-07-25,12
1613,CUST001613,Customer 1613,B2C,Medium,Online,2022-02-21,2
1614,CUST001614,Customer 1614,B2B,Low,Online,2023-09-18,9
1615,CUST001615,Customer 1615,B2B,Low,Online,2022-04-18,4
1616,CUST001616,Customer 1616,B2B,Low,Partner,2023-01-06,12
1617,CUST001617,Customer 1617,B2C,Low,Online,2023-03-29,3
1618,CUST001618,Customer 1618,B2C,Medium,Retail,2023-10-25,2
1619,CUST001619,Customer 1619,B2C,Medium,Online,2022-07-26,4
1620,CUST001620,Customer 1620,B2C,Medium,Retail,2023-05-01,2
1621,CUST001621,Customer 1621,B2C,Low,Direct,2022-09-30,6
1622,CUST001622,Customer 1622,B2B,High,Direct,2023-10-07,13
1623,CUST001623,Customer 1623,B2B,Medium,Direct,2022-08-22,7
1624,CUST001624,Customer 1624,B2C,High,Direct,2023-04-15,3
1625,CUST001625,Customer 1625,B2B,High,Partner,2022-01-11,6
1626,CUST001626,Customer 1626,B2B,Medium,Online,2023-02-16,7
1627,CUST001627,Customer 1627,B2B,Low,Online,2022-02-07,11
1628,CUST001628,Customer 1628,B2C,Medium,Direct,2024-01-01,11
1629,CUST001629,Customer 1629,B2C,Low,Partner,2023-12-19,6
1630,CUST001630,Customer 1630,B2C,Low,Retail,2022-01-09,12
1631,CUST001631,Customer 1631,B2C,Low,Retail,2023-02-18,9
1632,CUST001632,Customer 1632,B2C,Low,Partner,2023-10-02,13
1633,CUST001633,Customer 1633,B2C,High,Partner,2023-10-27,2
1634,CUST001634,Customer 1634,B2C,Medium,Retail,2022-02-07,9
1635,CUST001635,Customer 1635,B2C,High,Online,2023-07-08,9
1636,CUST001636,Customer 1636,B2C,Low,Partner,2023-07-20,13
1637,CUST001637,Customer 1637,B2B,High,Online,2023-10-13,13
1638,CUST001638,Customer 1638,B2C,High,Partner,2023-07-07,12
1639,CUST001639,Customer 1639,B2B,Low,Online,2023-03-09,6
1640,CUST001640,Customer 1640,B2C,High,Online,2022-09-23,13
1641,CUST001641,Customer 1641,B2B,Medium,Partner,2023-10-29,10
1642,CUST001642,Customer 1642,B2C,Medium,Retail,2022-01-06,13
1643,CUST001643,Customer 1643,B2B,Medium,Partner,2023-08-19,5
1644,CUST001644,Customer 1644,B2B,Low,Direct,2023-11-14,9
1645,CUST001645,Customer 1645,B2B,Medium,Retail,2022-09-11,13
1646,CUST001646,Customer 1646,B2C,High,Retail,2023-01-05,12
1647,CUST001647,Customer 1647,B2C,High,Online,2023-03-12,1
1648,CUST001648,Customer 1648,B2B,Medium,Retail,2023-03-12,8
1649,CUST001649,Customer 1649,B2C,Low,Direct,2022-03-21,10
1650,CUST001650,Customer 1650,B2C,Medium,Direct,2023-07-27,11
1651,CUST001651,Customer 1651,B2C,Low,Direct,2023-03-10,12
1652,CUST001652,Customer 1652,B2B,High,Retail,2023-03-03,8
1653,CUST001653,Customer 1653,B2C,High,Online,2023-12-30,12
1654,CUST001654,Customer 1654,B2C,Medium,Online,2022-08-06,12
1655,CUST001655,Customer 1655,B2C,High,Direct,2022-06-10,2
1656,CUST001656,Customer 1656,B2C,Low,Partner,2022-05-04,1
1657,CUST001657,Customer 1657,B2B,High,Partner,2023-06-20,5
1658,CUST001658,Customer 1658,B2C,Medium,Direct,2023-01-19,1
1659,CUST001659,Customer 1659,B2B,Low,Direct,2022-05-27,1
1660,CUST001660,Customer 1660,B2C,High,Retail,2022-11-09,12
1661,CUST001661,Customer 1661,B2B,High,Partner,2023-05-16,2
1662,CUST001662,Customer 1662,B2C,Medium,Partner,2022-02-15,10
1663,CUST001663,Customer 1663,B2C,Medium,Direct,2023-04-09,12
1664,CUST001664,Customer 1664,B2B,High,Direct,2023-09-13,13
1665,CUST001665,Customer 1665,B2C,High,Partner,2023-04-06,2
1666,CUST001666,Customer 1666,B2C,Medium,Retail,2023-10-02,7
1667,CUST001667,Customer 1667,B2B,Low,Direct,2022-12-14,12
1668,CUST001668,Customer 1668,B2B,High,Online,2022-10-12,10
1669,CUST001669,Customer 1669,B2C,Low,Online,2023-10-08,11
1670,CUST001670,Customer 1670,B2B,High,Online,2023-07-27,10
1671,CUST001671,Customer 1671,B2B,Medium,Online,2023-06-19,2
1672,CUST001672,Customer 1672,B2B,High,Partner,2023-11-06,13
1673,CUST001673,Customer 1673,B2B,Low,Direct,2022-07-30,2
1674,CUST001674,Customer 1674,B2C,Medium,Online,2023-07-01,8
1675,CUST001675,Customer 1675,B2C,Medium,Retail,2022-01-24,7
1676,CUST001676,Customer 1676,B2C,Medium,Partner,2022-01-25,2
1677,CUST001677,Customer 1677,B2B,Low,Retail,2022-04-28,5
1678,CUST001678,Customer 1678,B2B,Medium,Online,2022-05-28,3
1679,CUST001679,Customer 1679,B2C,Low,Retail,2022-11-11,1
1680,CUST001680,Customer 1680,B2C,High,Online,2023-09-22,12
1681,CUST001681,Customer 1681,B2C,Medium,Online,2022-03-01,6
1682,CUST001682,Customer 1682,B2C,Medium,Partner,2022-05-26,7
1683,CUST001683,Customer 1683,B2B,High,Retail,2022-05-04,13
1684,CUST001684,Customer 1684,B2B,Medium,Direct,2023-09-04,2
1685,CUST001685,Customer 1685,B2B,Medium,Direct,2022-10-03,9
1686,CUST001686,Customer 1686,B2B,Medium,Online,2023-02-21,7
1687,CUST001687,Customer 1687,B2B,High,Partner,2023-10-11,9
1688,CUST001688,Customer 1688,B2B,High,Retail,2023-08-24,5
1689,CUST001689,Customer 1689,B2C,Medium,Online,2023-08-05,11
1690,CUST001690,Customer 1690,B2B,High,Partner,2023-05-28,9
1691,CUST001691,Customer 1691,B2B,Low,Direct,2022-06-22,9
1692,CUST001692,Customer 1692,B2B,High,Direct,2023-04-08,10
1693,CUST001693,Customer 1693,B2B,High,Online,2022-10-24,8
1694,CUST001694,Customer 1694,B2C,Low,Direct,2022-10-07,6
1695,CUST001695,Customer 1695,B2B,Low,Partner,2023-10-10,1
1696,CUST001696,Customer 1696,B2B,Medium,Online,2022-06-15,7
1697,CUST001697,Customer 1697,B2B,High,Partner,2023-12-17,7
1698,CUST001698,Customer 1698,B2C,Low,Partner,2022-08-04,11
1699,CUST001699,Customer 1699,B2C,Medium,Retail,2022-09-25,11
1700,CUST001700,Customer 1700,B2C,High,Direct,2022-11-26,10
1701,CUST001701,Customer 1701,B2B,Low,Retail,2022-12-03,11
1702,CUST001702,Customer 1702,B2C,High,Online,2022-01-03,11
1703,CUST001703,Customer 1703,B2C,Low,Direct,2022-06-27,13
1704,CUST001704,Customer 1704,B2B,Low,Online,2023-02-07,9
1705,CUST001705,Customer 1705,B2C,Low,Online,2022-02-01,6
1706,CUST001706,Customer 1706,B2C,Medium,Retail,2023-01-21,13
1707,CUST001707,Customer 1707,B2B,High,Direct,2023-12-15,6
1708,CUST001708,Customer 1708,B2C,High,Retail,2022-07-17,12
1709,CUST001709,Customer 1709,B2C,Low,Partner,2022-01-21,4
1710,CUST001710,Customer 1710,B2C,Low,Retail,2022-04-03,4
1711,CUST001711,Customer 1711,B2C,High,Partner,2023-05-21,8
1712,CUST001712,Customer 1712,B2B,High,Retail,2023-12-22,11
1713,CUST001713,Customer 1713,B2B,Medium,Direct,2023-02-10,3
1714,CUST001714,Customer 1714,B2B,Low,Retail,2023-07-20,2
1715,CUST001715,Customer 1715,B2B,Low,Online,2023-08-26,3
1716,CUST001716,Customer 1716,B2B,Low,Partner,2022-09-23,4
1717,CUST001717,Customer 1717,B2B,Low,Partner,2023-11-26,11
1718,CUST001718,Customer 1718,B2C,High,Direct,2023-07-28,11
1719,CUST001719,Customer 1719,B2B,Medium,Direct,2023-11-21,7
1720,CUST001720,Customer 1720,B2B,Low,Direct,2022-10-08,8
1721,CUST001721,Customer 1721,B2B,Low,Retail,2023-01-06,1
1722,CUST001722,Customer 1722,B2C,Low,Direct,2022-10-12,6
1723,CUST001723,Customer 1723,B2C,High,Partner,2022-01-06,2
1724,CUST001724,Customer 1724,B2B,Low,Retail,2023-08-09,12
1725,CUST001725,Customer 1725,B2B,High,Retail,2023-03-10,3
1726,CUST001726,Customer 1726,B2C,High,Online,2022-12-04,1
1727,CUST001727,Customer 1727,B2C,High,Partner,2023-05-07,5
1728,CUST001728,Customer 1728,B2B,Medium,Retail,2022-09-11,6
1729,CUST001729,Customer 1729,B2C,Low,Retail,2022-02-25,2
1730,CUST001730,Customer 1730,B2C,High,Direct,2023-09-07,10
1731,CUST001731,Customer 1731,B2B,High,Online,2022-05-08,7
1732,CUST001732,Customer 1732,B2B,High,Online,2022-11-17,13
1733,CUST001733,Customer 1733,B2B,Medium,Direct,2023-03-29,2
1734,CUST001734,Customer 1734,B2B,Low,Online,2022-04-15,5
1735,CUST001735,Customer 1735,B2C,High,Direct,2023-01-26,4
1736,CUST001736,Customer 1736,B2B,Medium,Direct,2023-09-06,8
1737,CUST001737,Customer 1737,B2B,Medium,Online,2023-03-15,8
1738,CUST001738,Customer 1738,B2C,Low,Retail,2023-06-14,2
1739,CUST001739,Customer 1739,B2B,Low,Online,2022-04-16,10
1740,CUST001740,Customer 1740,B2B,Low,Partner,2022-07-18,6
1741,CUST001741,Customer 1741,B2C,Low,Direct,2023-03-08,3
1742,CUST001742,Customer 1742,B2B,High,Online,2022-09-06,3
1743,CUST001743,Customer 1743,B2C,Low,Partner,2022-11-16,5
1744,CUST001744,Customer 1744,B2B,High,Direct,2023-08-21,5
1745,CUST001745,Customer 1745,B2C,Medium,Partner,2023-09-10,1
1746,CUST001746,Customer 1746,B2B,High,Retail,2023-06-15,9
1747,CUST001747,Customer 1747,B2B,Medium,Partner,2023-07-27,4
1748,CUST001748,Customer 1748,B2B,High,Partner,2022-07-25,4
1749,CUST001749,Customer 1749,B2C,Low,Direct,2023-11-15,10
1750,CUST001750,Customer 1750,B2C,Low,Partner,2023-12-11,10
1751,CUST001751,Customer 1751,B2C,Medium,Retail,2022-11-03,2
1752,CUST001752,Customer 1752,B2B,Medium,Retail,2023-04-11,1
1753,CUST001753,Customer 1753,B2B,Low,Retail,2023-10-17,8
1754,CUST001754,Customer 1754,B2B,High,Direct,2023-10-01,12
1755,CUST001755,Customer 1755,B2C,High,Direct,2022-12-06,3
1756,CUST001756,Customer 1756,B2C,High,Online,2022-01-07,6
1757,CUST001757,Customer 1757,B2B,High,Partner,2022-01-31,8
1758,CUST001758,Customer 1758,B2C,High,Online,2022-07-19,4
1759,CUST001759,Customer 1759,B2C,High,Retail,2022-07-22,5
1760,CUST001760,Customer 1760,B2C,Low,Retail,2022-06-28,3
1761,CUST001761,Customer 1761,B2B,High,Partner,2022-07-20,2
1762,CUST001762,Customer 1762,B2B,Medium,Online,2022-01-22,6
1763,CUST001763,Customer 1763,B2C,Medium,Retail,2022-08-04,6
1764,CUST001764,Customer 1764,B2B,Low,Direct,2023-01-17,12
1765,CUST001765,Customer 1765,B2B,High,Retail,2022-03-08,13
1766,CUST001766,Customer 1766,B2B,Low,Direct,2022-07-14,12
1767,CUST001767,Customer 1767,B2C,Low,Direct,2023-01-19,11
1768,CUST001768,Customer 1768,B2B,Low,Retail,2022-09-08,9
1769,CUST001769,Customer 1769,B2B,Medium,Retail,2022-10-29,1
1770,CUST001770,Customer 1770,B2C,High,Direct,2023-10-07,4
1771,CUST001771,Customer 1771,B2C,Low,Online,2022-03-25,3
1772,CUST001772,Customer 1772,B2C,Low,Partner,2023-06-05,8
1773,CUST001773,Customer 1773,B2C,High,Partner,2023-06-16,12
1774,CUST001774,Customer 1774,B2C,Low,Direct,2023-01-18,8
1775,CUST001775,Customer 1775,B2C,Low,Online,2022-10-02,4
1776,CUST001776,Customer 1776,B2B,Medium,Retail,2022-08-13,7
1777,CUST001777,Customer 1777,B2C,Medium,Direct,2022-08-12,10
1778,CUST001778,Customer 1778,B2C,Medium,Online,2022-06-10,3
1779,CUST001779,Customer 1779,B2C,Medium,Partner,2022-03-28,4
1780,CUST001780,Customer 1780,B2B,Medium,Partner,2023-08-21,7
1781,CUST001781,Customer 1781,B2C,Medium,Direct,2023-04-07,6
1782,CUST001782,Customer 1782,B2C,Medium,Direct,2023-05-25,1
1783,CUST001783,Customer 1783,B2C,High,Partner,2022-07-03,11
1784,CUST001784,Customer 1784,B2C,High,Partner,2022-03-19,9
1785,CUST001785,Customer 1785,B2B,Medium,Retail,2023-06-10,2
1786,CUST001786,Customer 1786,B2B,Medium,Online,2022-05-02,9
1787,CUST001787,Customer 1787,B2C,High,Partner,2022-07-25,5
1788,CUST001788,Customer 1788,B2C,High,Retail,2022-11-06,13
1789,CUST001789,Customer 1789,B2C,High,Partner,2023-07-11,5
1790,CUST001790,Customer 1790,B2C,Medium,Online,2022-12-21,8
1791,CUST001791,Customer 1791,B2B,Medium,Retail,2023-11-01,4
1792,CUST001792,Customer 1792,B2C,High,Direct,2022-08-03,12
1793,CUST001793,Customer 1793,B2C,High,Partner,2023-04-18,4
1794,CUST001794,Customer 1794,B2C,High,Direct,2023-03-16,8
1795,CUST001795,Customer 1795,B2B,Medium,Retail,2023-07-26,10
1796,CUST001796,Customer 1796,B2C,Low,Online,2022-05-12,8
1797,CUST001797,Customer 1797,B2C,Medium,Retail,2023-11-06,7
1798,CUST001798,Customer 1798,B2C,Low,Partner,2023-03-12,6
1799,CUST001799,Customer 1799,B2B,Low,Online,2023-08-25,3
1800,CUST001800,Customer 1800,B2C,Low,Direct,2022-06-07,7
1801,CUST001801,Customer 1801,B2C,High,Direct,2022-07-29,4
1802,CUST001802,Customer 1802,B2B,Medium,Direct,2023-05-02,11
1803,CUST001803,Customer 1803,B2B,High,Online,2022-11-08,11
1804,CUST001804,Customer 1804,B2B,High,Direct,2023-07-21,1
1805,CUST001805,Customer 1805,B2B,High,Direct,2022-07-11,5
1806,CUST001806,Customer 1806,B2B,Medium,Online,2022-07-30,8
1807,CUST001807,Customer 1807,B2C,Low,Online,2022-02-28,3
1808,CUST001808,Customer 1808,B2C,Medium,Retail,2022-12-01,2
1809,CUST001809,Customer 1809,B2C,Medium,Online,2022-05-13,7
1810,CUST001810,Customer 1810,B2B,High,Partner,2022-07-31,7
1811,CUST001811,Customer 1811,B2C,High,Partner,2023-12-28,10
1812,CUST001812,Customer 1812,B2C,Medium,Retail,2022-07-27,1
1813,CUST001813,Customer 1813,B2C,High,Direct,2022-05-27,10
1814,CUST001814,Customer 1814,B2C,Low,Direct,2022-09-10,8
1815,CUST001815,Customer 1815,B2B,Low,Online,2023-04-19,5
1816,CUST001816,Customer 1816,B2C,Medium,Partner,2023-10-24,7
1817,CUST001817,Customer 1817,B2B,Medium,Retail,2023-09-20,3
1818,CUST001818,Customer 1818,B2C,Medium,Direct,2023-09-25,11
1819,CUST001819,Customer 1819,B2B,Medium,Online,2022-07-07,4
1820,CUST001820,Customer 1820,B2C,Low,Partner,2022-06-11,11
1821,CUST001821,Customer 1821,B2B,Medium,Direct,2022-03-10,13
1822,CUST001822,Customer 1822,B2B,Medium,Online,2023-07-21,13
1823,CUST001823,Customer 1823,B2C,Medium,Direct,2022-04-18,3
1824,CUST001824,Customer 1824,B2B,Low,Online,2022-09-16,8
1825,CUST001825,Customer 1825,B2B,Low,Direct,2022-01-28,7
1826,CUST001826,Customer 1826,B2C,High,Direct,2022-12-18,1
1827,CUST001827,Customer 1827,B2C,High,Retail,2022-01-11,6
1828,CUST001828,Customer 1828,B2C,Medium,Direct,2023-11-18,2
1829,CUST001829,Customer 1829,B2B,Low,Direct,2022-03-26,3
1830,CUST001830,Customer 1830,B2C,High,Retail,2023-04-28,1
1831,CUST001831,Customer 1831,B2B,High,Partner,2023-09-14,2
1832,CUST001832,Customer 1832,B2C,High,Online,2023-07-02,11
1833,CUST001833,Customer 1833,B2C,High,Direct,2022-01-12,6
1834,CUST001834,Customer 1834,B2B,Low,Online,2022-07-02,11
1835,CUST001835,Customer 1835,B2B,Medium,Online,2023-06-30,11
1836,CUST001836,Customer 1836,B2B,Medium,Partner,2023-06-20,8
1837,CUST001837,Customer 1837,B2B,High,Direct,2022-02-23,13
1838,CUST001838,Customer 1838,B2B,Medium,Retail,2022-07-26,4
1839,CUST001839,Customer 1839,B2B,Medium,Online,2022-04-04,1
1840,CUST001840,Customer 1840,B2B,Low,Online,2022-12-12,4
1841,CUST001841,Customer 1841,B2B,Low,Retail,2022-04-09,1
1842,CUST001842,Customer 1842,B2B,Medium,Partner,2023-03-02,9
1843,CUST001843,Customer 1843,B2B,Low,Retail,2023-10-04,9
1844,CUST001844,Customer 1844,B2C,High,Retail,2023-02-09,4
1845,CUST001845,Customer 1845,B2C,Medium,Retail,2022-04-19,1
1846,CUST001846,Customer 1846,B2C,High,Direct,2023-02-16,4
1847,CUST001847,Customer 1847,B2B,High,Partner,2023-04-15,11
1848,CUST001848,Customer 1848,B2C,High,Online,2023-10-01,4
1849,CUST001849,Customer 1849,B2C,Low,Direct,2023-02-25,2
1850,CUST001850,Customer 1850,B2B,Medium,Online,2023-12-31,10
1851,CUST001851,Customer 1851,B2C,Low,Retail,2022-11-29,6
1852,CUST001852,Customer 1852,B2C,Low,Direct,2022-06-29,2
1853,CUST001853,Customer 1853,B2B,Low,Direct,2022-12-10,7
1854,CUST001854,Customer 1854,B2B,Low,Online,2023-06-08,4
1855,CUST001855,Customer 1855,B2B,Medium,Retail,2022-01-22,12
1856,CUST001856,Customer 1856,B2B,Low,Online,2023-03-15,1
1857,CUST001857,Customer 1857,B2C,Medium,Partner,2022-05-21,4
1858,CUST001858,Customer 1858,B2C,High,Online,2022-06-05,4
1859,CUST001859,Customer 1859,B2C,Low,Partner,2023-09-05,3
1860,CUST001860,Customer 1860,B2C,Low,Online,2022-10-12,9
1861,CUST001861,Customer 1861,B2C,High,Retail,2023-03-01,12
1862,CUST001862,Customer 1862,B2C,High,Retail,2022-12-06,9
1863,CUST001863,Customer 1863,B2B,Low,Retail,2022-02-25,10
1864,CUST001864,Customer 1864,B2C,High,Direct,2023-01-26,11
1865,CUST001865,Customer 1865,B2B,Medium,Online,2022-01-07,4
1866,CUST001866,Customer 1866,B2B,High,Retail,2022-02-23,2
1867,CUST001867,Customer 1867,B2B,High,Online,2022-06-27,7
1868,CUST001868,Customer 1868,B2C,High,Retail,2023-04-24,4
1869,CUST001869,Customer 1869,B2B,Low,Retail,2023-03-11,5
1870,CUST001870,Customer 1870,B2C,Low,Retail,2022-10-20,5
1871,CUST001871,Customer 1871,B2B,Medium,Direct,2023-05-08,7
1872,CUST001872,Customer 1872,B2C,Medium,Direct,2022-06-21,9
1873,CUST001873,Customer 1873,B2C,High,Direct,2023-09-17,1
1874,CUST001874,Customer 1874,B2C,High,Partner,2023-01-26,10
1875,CUST001875,Customer 1875,B2B,Low,Retail,2023-07-05,5
1876,CUST001876,Customer 1876,B2C,Medium,Direct,2023-01-25,5
1877,CUST001877,Customer 1877,B2C,High,Partner,2023-01-20,3
1878,CUST001878,Customer 1878,B2B,High,Retail,2023-04-26,1
1879,CUST001879,Customer 1879,B2C,Medium,Direct,2022-01-14,7
1880,CUST001880,Customer 1880,B2C,Medium,Direct,2023-02-09,5
1881,CUST001881,Customer 1881,B2B,Medium,Online,2023-10-19,2
1882,CUST001882,Customer 1882,B2B,High,Direct,2023-01-30,5
1883,CUST001883,Customer 1883,B2C,Low,Partner,2022-12-23,12
1884,CUST001884,Customer 1884,B2C,Medium,Retail,2022-03-01,4
1885,CUST001885,Customer 1885,B2B,Medium,Online,2023-05-05,12
1886,CUST001886,Customer 1886,B2B,Medium,Direct,2023-11-13,11
1887,CUST001887,Customer 1887,B2C,High,Retail,2022-05-31,1
1888,CUST001888,Customer 1888,B2B,Low,Direct,2022-04-30,7
1889,CUST001889,Customer 1889,B2B,Low,Retail,2023-12-25,7
1890,CUST001890,Customer 1890,B2C,Medium,Partner,2022-06-19,9
1891,CUST001891,Customer 1891,B2C,Low,Partner,2023-06-30,12
1892,CUST001892,Customer 1892,B2B,High,Partner,2023-02-26,3
