ReturnKey,ReturnID,ReturnDateKey,ReturnDate,OrderKey,OrderID,CustomerKey,ProductKey,ReturnQuantity,ReturnAmount,ReturnReason,ReturnStatus
1008,RET00001008,20231218,2023-12-18,6640,ORD00006640,1059,25,4,1197.44,Defective,Rejected
1009,RET00001009,20240704,2024-07-04,43189,ORD00043189,3670,30,6,847.44,Wrong Item,Processed
1010,RET00001010,20241004,2024-10-04,70287,ORD00070287,2853,59,7,1703.87,Not as Described,Processing
1011,RET00001011,20221209,2022-12-09,91248,ORD00091248,43,144,3,845.46,Defective,Rejected
1012,RET00001012,20240607,2024-06-07,79071,ORD00079071,1840,33,2,738.22,Too Late,Processed
1013,RET00001013,20240410,2024-04-10,76755,ORD00076755,1746,36,2,986.02,Too Late,Processing
1014,RET00001014,20231215,2023-12-15,76097,ORD00076097,4223,102,2,572.76,Quality Issues,Processed
1015,RET00001015,20230102,2023-01-02,12398,ORD00012398,4202,20,1,198.72,Quality Issues,Rejected
1016,RET00001016,20231112,2023-11-12,49444,ORD00049444,3938,38,4,1885.72,Damaged in Transit,Pending
1017,RET00001017,20230502,2023-05-02,80562,ORD00080562,64,132,1,962.9,Not as Described,Processed
1018,RET00001018,20240604,2024-06-04,97564,ORD00097564,239,152,1,917.47,Damaged in Transit,Processed
1019,RET00001019,20241030,2024-10-30,1598,ORD00001598,725,12,5,5085.95,Quality Issues,Processed
1020,RET00001020,20241202,2024-12-02,52298,ORD00052298,445,93,5,813.6,Other,Rejected
1021,RET00001021,20230225,2023-02-25,87710,ORD00087710,3693,108,2,1612.4,Damaged in Transit,Rejected
1022,RET00001022,20240329,2024-03-29,21267,ORD00021267,3806,72,2,935.36,Defective,Processing
1023,RET00001023,20230723,2023-07-23,80040,ORD00080040,3318,125,7,315.14,Not as Described,Processed
1024,RET00001024,20240117,2024-01-17,9200,ORD00009200,1095,34,3,1655.58,Other,Rejected
1025,RET00001025,20230315,2023-03-15,24708,ORD00024708,3229,17,2,731.68,Changed Mind,Processed
1026,RET00001026,20241011,2024-10-11,81956,ORD00081956,4350,59,2,459.66,Not as Described,Rejected
1027,RET00001027,20240203,2024-02-03,60065,ORD00060065,4433,88,1,305.06,Wrong Item,Pending
1028,RET00001028,20231024,2023-10-24,94996,ORD00094996,1969,82,5,452.0,Changed Mind,Processed
1029,RET00001029,20240411,2024-04-11,18676,ORD00018676,3005,56,9,2333.43,Changed Mind,Pending
1030,RET00001030,20230516,2023-05-16,31611,ORD00031611,3329,119,3,183.75,Not as Described,Processed
1031,RET00001031,20240328,2024-03-28,63542,ORD00063542,1375,139,6,2537.22,Quality Issues,Processing
1032,RET00001032,20241202,2024-12-02,48639,ORD00048639,4209,116,1,45.73,Damaged in Transit,Processed
1033,RET00001033,20240212,2024-02-12,86308,ORD00086308,4314,89,7,4562.53,Too Late,Processed
1034,RET00001034,20240926,2024-09-26,66066,ORD00066066,233,6,7,3201.87,Quality Issues,Rejected
1035,RET00001035,20240514,2024-05-14,62581,ORD00062581,508,84,4,3545.44,Damaged in Transit,Processed
1036,RET00001036,20240422,2024-04-22,79432,ORD00079432,2640,46,1,247.17,Changed Mind,Rejected
1037,RET00001037,20221009,2022-10-09,92357,ORD00092357,4840,62,2,426.14,Wrong Item,Pending
1038,RET00001038,20240623,2024-06-23,64499,ORD00064499,991,104,1,341.35,Not as Described,Rejected
1039,RET00001039,20240209,2024-02-09,9594,ORD00009594,499,58,5,4147.25,Defective,Processed
1040,RET00001040,20240616,2024-06-16,16304,ORD00016304,1064,130,3,177.42,Wrong Item,Processed
1041,RET00001041,20220807,2022-08-07,96598,ORD00096598,2928,87,7,6589.94,Not as Described,Pending
1042,RET00001042,20221019,2022-10-19,56686,ORD00056686,3767,1,1,287.95,Quality Issues,Pending
1043,RET00001043,20221029,2022-10-29,38963,ORD00038963,1105,136,1,344.42,Changed Mind,Pending
1044,RET00001044,20240604,2024-06-04,85793,ORD00085793,2206,117,3,1169.07,Too Late,Pending
1045,RET00001045,20230823,2023-08-23,7522,ORD00007522,1205,142,1,249.81,Defective,Processing
1046,RET00001046,20231126,2023-11-26,22248,ORD00022248,1732,5,8,1770.56,Other,Processing
1047,RET00001047,20240707,2024-07-07,74261,ORD00074261,51,6,1,493.32,Quality Issues,Processing
1048,RET00001048,20230912,2023-09-12,16573,ORD00016573,1287,41,3,1398.18,Defective,Processing
1049,RET00001049,20241031,2024-10-31,33702,ORD00033702,2523,67,4,801.76,Other,Processed
1050,RET00001050,20221201,2022-12-01,33103,ORD00033103,281,27,3,495.12,Changed Mind,Processing
1051,RET00001051,20230208,2023-02-08,16180,ORD00016180,3399,79,2,144.72,Not as Described,Rejected
1052,RET00001052,20230315,2023-03-15,86526,ORD00086526,3816,130,2,131.64,Wrong Item,Processing
1053,RET00001053,20240406,2024-04-06,64099,ORD00064099,408,111,1,226.27,Not as Described,Pending
1054,RET00001054,20240813,2024-08-13,77094,ORD00077094,2385,152,3,2590.35,Quality Issues,Processed
1055,RET00001055,20230418,2023-04-18,1594,ORD00001594,3612,111,4,951.84,Wrong Item,Processing
1056,RET00001056,20230909,2023-09-09,92287,ORD00092287,4905,127,4,2518.48,Other,Rejected
1057,RET00001057,20231012,2023-10-12,9976,ORD00009976,1399,58,1,934.31,Too Late,Processing
1058,RET00001058,20230601,2023-06-01,13635,ORD00013635,2490,3,2,808.5,Defective,Pending
1059,RET00001059,20230519,2023-05-19,96791,ORD00096791,529,65,5,3981.05,Damaged in Transit,Rejected
1060,RET00001060,20240108,2024-01-08,22813,ORD00022813,2111,138,1,840.09,Not as Described,Pending
1061,RET00001061,20240502,2024-05-02,14520,ORD00014520,2838,79,2,157.86,Damaged in Transit,Pending
1062,RET00001062,20240907,2024-09-07,68408,ORD00068408,589,82,6,551.76,Wrong Item,Pending
1063,RET00001063,20221212,2022-12-12,6552,ORD00006552,4099,23,5,256.35,Too Late,Pending
1064,RET00001064,20220810,2022-08-10,78814,ORD00078814,759,18,1,380.12,Other,Rejected
1065,RET00001065,20240119,2024-01-19,83581,ORD00083581,138,113,4,1778.72,Other,Pending
1066,RET00001066,20231004,2023-10-04,84711,ORD00084711,2510,22,2,688.12,Defective,Processing
1067,RET00001067,20240903,2024-09-03,16634,ORD00016634,3912,10,1,112.63,Damaged in Transit,Processing
1068,RET00001068,20240128,2024-01-28,4956,ORD00004956,2159,101,1,235.64,Damaged in Transit,Pending
1069,RET00001069,20241101,2024-11-01,53394,ORD00053394,3227,87,1,843.8,Quality Issues,Rejected
1070,RET00001070,20240122,2024-01-22,87839,ORD00087839,4543,49,1,134.14,Wrong Item,Pending
1071,RET00001071,20240204,2024-02-04,36524,ORD00036524,265,115,4,3964.28,Wrong Item,Pending
1072,RET00001072,20241225,2024-12-25,52645,ORD00052645,4109,58,3,2509.59,Other,Pending
1073,RET00001073,20240818,2024-08-18,87172,ORD00087172,229,148,4,2900.4,Not as Described,Processing
1074,RET00001074,20230719,2023-07-19,60234,ORD00060234,963,98,2,246.88,Too Late,Processing
1075,RET00001075,20240311,2024-03-11,59377,ORD00059377,679,106,4,1929.88,Defective,Pending
1076,RET00001076,20231105,2023-11-05,27505,ORD00027505,1985,58,3,2935.62,Too Late,Pending
1077,RET00001077,20230420,2023-04-20,13637,ORD00013637,2490,53,1,389.53,Defective,Pending
1078,RET00001078,20240715,2024-07-15,24412,ORD00024412,998,96,4,2624.2,Changed Mind,Pending
1079,RET00001079,20231031,2023-10-31,88408,ORD00088408,4147,120,1,845.18,Changed Mind,Rejected
1080,RET00001080,20230902,2023-09-02,56966,ORD00056966,4696,26,8,7685.28,Defective,Rejected
1081,RET00001081,20230929,2023-09-29,85049,ORD00085049,599,33,5,2096.75,Changed Mind,Pending
1082,RET00001082,20240112,2024-01-12,47545,ORD00047545,60,104,1,328.92,Defective,Rejected
1083,RET00001083,20240408,2024-04-08,53820,ORD00053820,3273,129,7,892.22,Wrong Item,Pending
1084,RET00001084,20240303,2024-03-03,5147,ORD00005147,1995,10,4,460.16,Changed Mind,Processing
1085,RET00001085,20240906,2024-09-06,20205,ORD00020205,2554,125,2,90.82,Quality Issues,Pending
1086,RET00001086,20230109,2023-01-09,14722,ORD00014722,828,1,2,613.22,Changed Mind,Pending
1087,RET00001087,20241129,2024-11-29,84978,ORD00084978,3694,135,1,340.75,Wrong Item,Pending
1088,RET00001088,20240202,2024-02-02,42816,ORD00042816,4643,65,2,1330.26,Changed Mind,Rejected
1089,RET00001089,20221224,2022-12-24,33108,ORD00033108,1232,49,3,446.97,Not as Described,Pending
1090,RET00001090,20240629,2024-06-29,6027,ORD00006027,4313,4,2,513.26,Not as Described,Processed
1091,RET00001091,20240613,2024-06-13,22860,ORD00022860,364,52,3,2293.83,Not as Described,Processed
1092,RET00001092,20221104,2022-11-04,60478,ORD00060478,4090,81,4,2175.32,Not as Described,Pending
1093,RET00001093,20240608,2024-06-08,62201,ORD00062201,4715,37,10,3249.4,Other,Processing
1094,RET00001094,20240726,2024-07-26,35755,ORD00035755,1018,150,1,428.65,Wrong Item,Pending
1095,RET00001095,20220616,2022-06-16,95254,ORD00095254,3219,140,5,1208.8,Quality Issues,Processed
1096,RET00001096,20240511,2024-05-11,73288,ORD00073288,1131,77,10,4847.9,Other,Processed
1097,RET00001097,20241221,2024-12-21,84733,ORD00084733,1875,158,3,2580.93,Wrong Item,Processing
1098,RET00001098,20240329,2024-03-29,66604,ORD00066604,2984,103,3,1377.15,Too Late,Rejected
1099,RET00001099,20230725,2023-07-25,67441,ORD00067441,3914,149,2,1322.6,Defective,Rejected
1100,RET00001100,20241207,2024-12-07,60171,ORD00060171,1596,95,5,2277.8,Too Late,Processing
1101,RET00001101,20240330,2024-03-30,67395,ORD00067395,2692,145,2,1787.42,Quality Issues,Pending
1102,RET00001102,20230909,2023-09-09,59652,ORD00059652,4775,106,3,1190.76,Wrong Item,Rejected
1103,RET00001103,20221201,2022-12-01,98625,ORD00098625,1619,2,1,108.58,Not as Described,Processing
1104,RET00001104,20240304,2024-03-04,29901,ORD00029901,2714,13,4,1350.32,Defective,Processed
1105,RET00001105,20240721,2024-07-21,9043,ORD00009043,4937,89,9,5559.3,Defective,Pending
1106,RET00001106,20230621,2023-06-21,86042,ORD00086042,3595,33,1,367.64,Wrong Item,Processing
1107,RET00001107,20230127,2023-01-27,76138,ORD00076138,4676,47,5,482.75,Not as Described,Processed
1108,RET00001108,20230427,2023-04-27,99113,ORD00099113,4411,1,7,2032.17,Too Late,Rejected
1109,RET00001109,20220613,2022-06-13,43425,ORD00043425,103,14,2,774.6,Wrong Item,Pending
1110,RET00001110,20241112,2024-11-12,4987,ORD00004987,253,16,5,4453.95,Defective,Pending
1111,RET00001111,20240106,2024-01-06,16682,ORD00016682,4059,60,1,153.31,Wrong Item,Processed
1112,RET00001112,20240217,2024-02-17,48186,ORD00048186,3199,149,2,1311.4,Not as Described,Rejected
1113,RET00001113,20240811,2024-08-11,85089,ORD00085089,314,132,1,1011.53,Quality Issues,Processing
1114,RET00001114,20230812,2023-08-12,45811,ORD00045811,384,35,1,29.63,Not as Described,Pending
1115,RET00001115,20240401,2024-04-01,23655,ORD00023655,1176,4,2,496.66,Not as Described,Pending
1116,RET00001116,20240509,2024-05-09,41412,ORD00041412,3210,10,1,120.61,Too Late,Pending
1117,RET00001117,20230308,2023-03-08,88126,ORD00088126,957,1,6,1770.54,Quality Issues,Processed
1118,RET00001118,20230814,2023-08-14,71981,ORD00071981,2041,98,1,117.45,Changed Mind,Processed
1119,RET00001119,20240804,2024-08-04,23159,ORD00023159,1615,125,2,98.96,Damaged in Transit,Processing
1120,RET00001120,20240424,2024-04-24,91913,ORD00091913,4934,32,4,656.16,Damaged in Transit,Processed
1121,RET00001121,20230623,2023-06-23,96792,ORD00096792,529,5,1,221.82,Too Late,Rejected
1122,RET00001122,20220927,2022-09-27,6229,ORD00006229,4813,153,6,1501.74,Wrong Item,Processing
1123,RET00001123,20240321,2024-03-21,53184,ORD00053184,150,38,5,2203.0,Changed Mind,Rejected
1124,RET00001124,20230131,2023-01-31,43940,ORD00043940,4737,47,3,297.42,Damaged in Transit,Pending
1125,RET00001125,20230616,2023-06-16,30222,ORD00030222,3895,45,9,8234.73,Quality Issues,Pending
1126,RET00001126,20241026,2024-10-26,91319,ORD00091319,2534,94,4,3502.4,Other,Pending
1127,RET00001127,20240131,2024-01-31,17300,ORD00017300,2055,49,4,634.4,Wrong Item,Pending
1128,RET00001128,20230803,2023-08-03,71452,ORD00071452,3331,52,1,818.59,Other,Processing
1129,RET00001129,20240223,2024-02-23,40593,ORD00040593,1929,80,1,621.75,Wrong Item,Pending
1130,RET00001130,20240218,2024-02-18,93759,ORD00093759,3539,118,2,1566.72,Defective,Rejected
1131,RET00001131,20230715,2023-07-15,71334,ORD00071334,1371,149,6,3469.44,Quality Issues,Processed
1132,RET00001132,20241106,2024-11-06,25367,ORD00025367,4080,12,1,907.13,Quality Issues,Rejected
1133,RET00001133,20241014,2024-10-14,36174,ORD00036174,823,126,6,6249.0,Changed Mind,Pending
1134,RET00001134,20240718,2024-07-18,27388,ORD00027388,1037,103,5,1988.3,Defective,Processed
1135,RET00001135,20240407,2024-04-07,47632,ORD00047632,1452,48,9,9482.58,Other,Processed
1136,RET00001136,20241124,2024-11-24,27982,ORD00027982,2707,104,1,379.85,Wrong Item,Processed
1137,RET00001137,20240519,2024-05-19,86892,ORD00086892,4441,47,8,882.8,Damaged in Transit,Processed
1138,RET00001138,20231226,2023-12-26,20431,ORD00020431,2521,32,10,1800.7,Other,Processing
1139,RET00001139,20241105,2024-11-05,14032,ORD00014032,4592,153,6,1304.88,Changed Mind,Processed
1140,RET00001140,20241212,2024-12-12,36155,ORD00036155,3205,46,2,528.72,Too Late,Processing
1141,RET00001141,20240804,2024-08-04,8730,ORD00008730,295,9,1,793.42,Quality Issues,Processing
1142,RET00001142,20231024,2023-10-24,17207,ORD00017207,1239,10,1,104.16,Defective,Processed
1143,RET00001143,20230904,2023-09-04,18886,ORD00018886,3567,111,6,1451.94,Defective,Pending
1144,RET00001144,20221126,2022-11-26,97783,ORD00097783,376,137,9,1938.33,Too Late,Processing
1145,RET00001145,20230801,2023-08-01,98275,ORD00098275,3118,2,4,444.36,Quality Issues,Rejected
1146,RET00001146,20231030,2023-10-30,14564,ORD00014564,1741,91,2,1142.32,Wrong Item,Processed
1147,RET00001147,20240306,2024-03-06,6894,ORD00006894,536,27,3,506.13,Changed Mind,Pending
1148,RET00001148,20220606,2022-06-06,47814,ORD00047814,4945,104,1,317.78,Too Late,Processed
1149,RET00001149,20241004,2024-10-04,14212,ORD00014212,1396,33,1,398.84,Other,Processing
1150,RET00001150,20231022,2023-10-22,36170,ORD00036170,2314,120,3,2223.63,Too Late,Processing
1151,RET00001151,20240730,2024-07-30,94672,ORD00094672,1534,117,1,430.69,Other,Pending
1152,RET00001152,20220528,2022-05-28,68638,ORD00068638,3447,80,2,1181.2,Damaged in Transit,Processed
1153,RET00001153,20241012,2024-10-12,86413,ORD00086413,4343,39,1,746.76,Not as Described,Rejected
1154,RET00001154,20231024,2023-10-24,61693,ORD00061693,2978,64,1,727.58,Too Late,Processed
1155,RET00001155,20221120,2022-11-20,77384,ORD00077384,781,6,1,443.94,Too Late,Pending
1156,RET00001156,20220813,2022-08-13,91812,ORD00091812,4055,97,3,2601.45,Too Late,Rejected
1157,RET00001157,20240812,2024-08-12,30698,ORD00030698,4834,43,1,948.98,Defective,Pending
1158,RET00001158,20241211,2024-12-11,59756,ORD00059756,4265,83,2,160.8,Defective,Rejected
1159,RET00001159,20230817,2023-08-17,80175,ORD00080175,4830,16,1,988.01,Other,Processed
1160,RET00001160,20230504,2023-05-04,52871,ORD00052871,410,12,6,6010.98,Other,Rejected
1161,RET00001161,20241015,2024-10-15,69501,ORD00069501,4575,20,4,730.32,Quality Issues,Processed
1162,RET00001162,20221203,2022-12-03,44946,ORD00044946,2138,39,2,1457.14,Damaged in Transit,Pending
1163,RET00001163,20240226,2024-02-26,55155,ORD00055155,1860,158,4,3493.48,Damaged in Transit,Processing
1164,RET00001164,20240802,2024-08-02,4444,ORD00004444,1099,102,1,270.5,Other,Pending
1165,RET00001165,20240619,2024-06-19,13837,ORD00013837,41,121,3,2626.74,Damaged in Transit,Pending
1166,RET00001166,20220612,2022-06-12,68519,ORD00068519,4979,17,1,403.0,Too Late,Processed
1167,RET00001167,20241130,2024-11-30,47938,ORD00047938,651,144,1,327.56,Too Late,Pending
1168,RET00001168,20240503,2024-05-03,4186,ORD00004186,2056,113,3,1280.28,Damaged in Transit,Rejected
1169,RET00001169,20240504,2024-05-04,17013,ORD00017013,4728,46,7,1873.62,Quality Issues,Pending
1170,RET00001170,20240826,2024-08-26,3667,ORD00003667,1072,67,7,1485.75,Not as Described,Processing
1171,RET00001171,20231123,2023-11-23,43346,ORD00043346,4911,88,2,599.7,Changed Mind,Processing
1172,RET00001172,20230809,2023-08-09,88581,ORD00088581,3501,112,1,367.37,Changed Mind,Processed
1173,RET00001173,20240730,2024-07-30,84411,ORD00084411,1686,141,1,313.85,Changed Mind,Rejected
1174,RET00001174,20240826,2024-08-26,98284,ORD00098284,915,138,2,1718.8,Other,Processing
1175,RET00001175,20231001,2023-10-01,61835,ORD00061835,4228,120,8,6536.88,Quality Issues,Pending
1176,RET00001176,20221212,2022-12-12,2459,ORD00002459,1748,72,2,1063.76,Wrong Item,Pending
1177,RET00001177,20231011,2023-10-11,62465,ORD00062465,2404,104,1,315.17,Not as Described,Pending
1178,RET00001178,20231205,2023-12-05,41314,ORD00041314,3964,115,9,8104.14,Not as Described,Rejected
1179,RET00001179,20241221,2024-12-21,90254,ORD00090254,1970,110,1,897.17,Not as Described,Processed
1180,RET00001180,20240910,2024-09-10,91818,ORD00091818,4646,101,2,445.88,Other,Processing
1181,RET00001181,20241029,2024-10-29,68955,ORD00068955,1055,99,1,829.83,Wrong Item,Rejected
1182,RET00001182,20230828,2023-08-28,74186,ORD00074186,794,83,4,361.56,Damaged in Transit,Pending
1183,RET00001183,20220809,2022-08-09,50996,ORD00050996,4076,47,1,113.01,Damaged in Transit,Pending
1184,RET00001184,20220801,2022-08-01,64792,ORD00064792,4501,156,9,5630.58,Not as Described,Rejected
1185,RET00001185,20231031,2023-10-31,83222,ORD00083222,3598,120,2,1541.8,Too Late,Rejected
1186,RET00001186,20230415,2023-04-15,6743,ORD00006743,4465,99,1,856.55,Not as Described,Pending
1187,RET00001187,20220614,2022-06-14,68985,ORD00068985,4870,9,1,732.36,Changed Mind,Pending
1188,RET00001188,20241015,2024-10-15,77137,ORD00077137,4161,29,3,1299.45,Damaged in Transit,Processed
1189,RET00001189,20240729,2024-07-29,10657,ORD00010657,75,43,1,1004.2,Defective,Rejected
1190,RET00001190,20230910,2023-09-10,31396,ORD00031396,259,142,3,683.22,Too Late,Processing
1191,RET00001191,20240818,2024-08-18,32135,ORD00032135,1677,12,6,5905.62,Defective,Processed
1192,RET00001192,20240508,2024-05-08,60613,ORD00060613,2038,156,2,1150.94,Quality Issues,Processing
1193,RET00001193,20240409,2024-04-09,31716,ORD00031716,1255,35,5,161.65,Quality Issues,Rejected
1194,RET00001194,20220704,2022-07-04,83839,ORD00083839,2391,155,1,817.08,Other,Rejected
1195,RET00001195,20221019,2022-10-19,23290,ORD00023290,2840,65,7,5214.37,Changed Mind,Processing
1196,RET00001196,20231119,2023-11-19,34164,ORD00034164,3452,99,5,4631.15,Other,Rejected
1197,RET00001197,20240316,2024-03-16,43514,ORD00043514,2776,8,4,1532.92,Not as Described,Processed
1198,RET00001198,20240113,2024-01-13,78716,ORD00078716,2491,72,6,2887.8,Not as Described,Pending
1199,RET00001199,20241226,2024-12-26,64340,ORD00064340,487,69,3,2667.33,Not as Described,Pending
1200,RET00001200,20231001,2023-10-01,14526,ORD00014526,3129,153,5,1112.5,Not as Described,Processing
1201,RET00001201,20240628,2024-06-28,48535,ORD00048535,578,41,4,2222.96,Changed Mind,Processing
1202,RET00001202,20241030,2024-10-30,73907,ORD00073907,885,17,2,794.78,Not as Described,Pending
1203,RET00001203,20240701,2024-07-01,4872,ORD00004872,2477,48,6,6062.82,Wrong Item,Pending
1204,RET00001204,20240918,2024-09-18,38720,ORD00038720,4078,22,5,1532.05,Other,Rejected
1205,RET00001205,20240101,2024-01-01,88509,ORD00088509,1702,65,7,5633.88,Damaged in Transit,Processed
1206,RET00001206,20230823,2023-08-23,23043,ORD00023043,3574,49,1,131.39,Defective,Processing
1207,RET00001207,20240821,2024-08-21,6155,ORD00006155,1463,121,2,1683.48,Other,Processing
1208,RET00001208,20240322,2024-03-22,35368,ORD00035368,1908,142,4,887.88,Wrong Item,Rejected
1209,RET00001209,20221009,2022-10-09,84614,ORD00084614,2977,125,9,419.04,Other,Processing
1210,RET00001210,20240208,2024-02-08,35819,ORD00035819,4351,115,8,7655.92,Not as Described,Rejected
1211,RET00001211,20231229,2023-12-29,14897,ORD00014897,4994,9,4,3266.76,Other,Pending
1212,RET00001212,20220622,2022-06-22,31364,ORD00031364,994,146,2,457.32,Not as Described,Rejected
1213,RET00001213,20231228,2023-12-28,26281,ORD00026281,840,150,1,384.22,Defective,Processing
